dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg235.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:00:25.000+00:00,2022-07-17T12:00:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg235.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:00:25.000+00:00,2022-07-17T12:00:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg236.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:00:35.000+00:00,2022-07-17T12:00:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg237.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:00:45.000+00:00,2022-07-17T12:00:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg237.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:00:45.000+00:00,2022-07-17T12:00:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg238.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:00:55.000+00:00,2022-07-17T12:01:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg238.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:00:55.000+00:00,2022-07-17T12:01:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg239.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:01:05.000+00:00,2022-07-17T12:01:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg239.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:01:05.000+00:00,2022-07-17T12:01:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg241.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:01:25.000+00:00,2022-07-17T12:01:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg241.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:01:25.000+00:00,2022-07-17T12:01:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg242.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:01:35.000+00:00,2022-07-17T12:01:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg243.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:01:45.000+00:00,2022-07-17T12:01:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg243.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:01:45.000+00:00,2022-07-17T12:01:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg243.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:01:45.000+00:00,2022-07-17T12:01:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg244.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:01:55.000+00:00,2022-07-17T12:02:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg244.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:01:55.000+00:00,2022-07-17T12:02:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg245.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:02:05.000+00:00,2022-07-17T12:02:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg246.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:02:15.000+00:00,2022-07-17T12:02:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg247.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:02:25.000+00:00,2022-07-17T12:02:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg247.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:02:25.000+00:00,2022-07-17T12:02:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg248.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:02:35.000+00:00,2022-07-17T12:02:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg248.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:02:35.000+00:00,2022-07-17T12:02:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg249.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:02:45.000+00:00,2022-07-17T12:02:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg249.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:02:45.000+00:00,2022-07-17T12:02:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg250.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:02:55.000+00:00,2022-07-17T12:03:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg253.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:03:25.000+00:00,2022-07-17T12:03:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg254.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:03:35.000+00:00,2022-07-17T12:03:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg257.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:04:05.000+00:00,2022-07-17T12:04:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg258.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:04:15.000+00:00,2022-07-17T12:04:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg259.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:04:25.000+00:00,2022-07-17T12:04:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg260.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:04:35.000+00:00,2022-07-17T12:04:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg260.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:04:35.000+00:00,2022-07-17T12:04:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg261.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:04:45.000+00:00,2022-07-17T12:04:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg261.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:04:45.000+00:00,2022-07-17T12:04:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg261.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:04:45.000+00:00,2022-07-17T12:04:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg262.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:04:55.000+00:00,2022-07-17T12:05:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg263.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:05:05.000+00:00,2022-07-17T12:05:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg263.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:05:05.000+00:00,2022-07-17T12:05:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg264.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:05:15.000+00:00,2022-07-17T12:05:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg264.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:05:15.000+00:00,2022-07-17T12:05:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg266.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:05:35.000+00:00,2022-07-17T12:05:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg267.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:05:45.000+00:00,2022-07-17T12:05:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg267.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:05:45.000+00:00,2022-07-17T12:05:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg268.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:05:55.000+00:00,2022-07-17T12:06:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg269.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:06:05.000+00:00,2022-07-17T12:06:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg270.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:06:15.000+00:00,2022-07-17T12:06:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg271.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:06:25.000+00:00,2022-07-17T12:06:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg271.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:06:25.000+00:00,2022-07-17T12:06:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg272.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:06:35.000+00:00,2022-07-17T12:06:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg272.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:06:35.000+00:00,2022-07-17T12:06:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg273.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:06:45.000+00:00,2022-07-17T12:06:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg273.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:06:45.000+00:00,2022-07-17T12:06:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg274.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:06:55.000+00:00,2022-07-17T12:07:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg275.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:07:05.000+00:00,2022-07-17T12:07:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg275.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:07:05.000+00:00,2022-07-17T12:07:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg276.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:07:15.000+00:00,2022-07-17T12:07:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg277.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:07:25.000+00:00,2022-07-17T12:07:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg278.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:07:35.000+00:00,2022-07-17T12:07:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg278.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:07:35.000+00:00,2022-07-17T12:07:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg279.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:07:45.000+00:00,2022-07-17T12:07:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg279.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:07:45.000+00:00,2022-07-17T12:07:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg280.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:07:55.000+00:00,2022-07-17T12:08:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg281.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:08:05.000+00:00,2022-07-17T12:08:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg281.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:08:05.000+00:00,2022-07-17T12:08:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg282.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:08:15.000+00:00,2022-07-17T12:08:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg282.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:08:15.000+00:00,2022-07-17T12:08:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg283.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:08:25.000+00:00,2022-07-17T12:08:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg284.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:08:35.000+00:00,2022-07-17T12:08:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg285.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:08:45.000+00:00,2022-07-17T12:08:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg286.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:08:55.000+00:00,2022-07-17T12:09:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg287.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:09:05.000+00:00,2022-07-17T12:09:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg288.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:09:15.000+00:00,2022-07-17T12:09:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg289.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:09:25.000+00:00,2022-07-17T12:09:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg290.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:09:35.000+00:00,2022-07-17T12:09:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg290.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:09:35.000+00:00,2022-07-17T12:09:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg291.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:09:45.000+00:00,2022-07-17T12:09:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg291.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:09:45.000+00:00,2022-07-17T12:09:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg292.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:09:55.000+00:00,2022-07-17T12:10:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg292.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:09:55.000+00:00,2022-07-17T12:10:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg292.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:09:55.000+00:00,2022-07-17T12:10:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg293.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:10:05.000+00:00,2022-07-17T12:10:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg293.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:10:05.000+00:00,2022-07-17T12:10:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg294.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:10:15.000+00:00,2022-07-17T12:10:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg294.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:10:15.000+00:00,2022-07-17T12:10:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg295.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:10:25.000+00:00,2022-07-17T12:10:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg296.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:10:35.000+00:00,2022-07-17T12:10:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg297.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:10:45.000+00:00,2022-07-17T12:10:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg298.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:10:55.000+00:00,2022-07-17T12:11:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg299.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:11:05.000+00:00,2022-07-17T12:11:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg300.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:11:15.000+00:00,2022-07-17T12:11:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg301.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:11:25.000+00:00,2022-07-17T12:11:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg302.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:11:35.000+00:00,2022-07-17T12:11:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg303.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:11:45.000+00:00,2022-07-17T12:11:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg304.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:11:55.000+00:00,2022-07-17T12:12:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg304.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:11:55.000+00:00,2022-07-17T12:12:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg305.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:12:05.000+00:00,2022-07-17T12:12:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg305.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:12:05.000+00:00,2022-07-17T12:12:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg306.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:12:15.000+00:00,2022-07-17T12:12:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg307.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:12:25.000+00:00,2022-07-17T12:12:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg308.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:12:35.000+00:00,2022-07-17T12:12:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg309.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:12:45.000+00:00,2022-07-17T12:12:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg310.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:12:55.000+00:00,2022-07-17T12:13:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg310.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:12:55.000+00:00,2022-07-17T12:13:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg311.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:13:05.000+00:00,2022-07-17T12:13:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg312.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:13:15.000+00:00,2022-07-17T12:13:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg313.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:13:25.000+00:00,2022-07-17T12:13:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg314.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:13:35.000+00:00,2022-07-17T12:13:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg315.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:13:45.000+00:00,2022-07-17T12:13:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg316.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:13:55.000+00:00,2022-07-17T12:14:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg317.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:14:05.000+00:00,2022-07-17T12:14:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg318.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:14:15.000+00:00,2022-07-17T12:14:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg319.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:14:25.000+00:00,2022-07-17T12:14:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg322.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:14:55.000+00:00,2022-07-17T12:15:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg323.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:15:05.000+00:00,2022-07-17T12:15:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg324.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:15:15.000+00:00,2022-07-17T12:15:25.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg325.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:15:25.000+00:00,2022-07-17T12:15:35.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg326.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T12:15:35.000+00:00,2022-07-17T12:15:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg326.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:15:35.000+00:00,2022-07-17T12:15:45.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg327.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:15:45.000+00:00,2022-07-17T12:15:55.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg328.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:15:55.000+00:00,2022-07-17T12:16:05.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg329.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T12:16:05.000+00:00,2022-07-17T12:16:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg329.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:16:05.000+00:00,2022-07-17T12:16:15.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_11-21-15_seg330.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T12:16:15.000+00:00,2022-07-17T12:16:25.000+00:00
