dataset,filename,result_id,is_update_of_id,start_time,end_time,start_frequency,end_frequency,annotation,annotator,annotator_expertise,start_datetime,end_datetime,is_box,type,confidence_indicator_label,confidence_indicator_level,comments,signal_quality,signal_start_frequency,signal_end_frequency,signal_relative_max_frequency_count,signal_relative_min_frequency_count,signal_has_harmonics,signal_trend,signal_steps_count,created_at_phase
NEAMS,2020_07_26_14_00_00_000000+0000.wav,504514,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-26T14:00:00.000+00:00,2020-07-26T15:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_26_19_00_00_000000+0000.wav,504515,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-26T19:00:00.000+00:00,2020-07-26T20:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_26_19_00_00_000000+0000.wav,504516,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-26T19:00:00.000+00:00,2020-07-26T20:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_26_20_00_00_000000+0000.wav,504517,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-26T20:00:00.000+00:00,2020-07-26T21:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_26_20_00_00_000000+0000.wav,504518,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-26T20:00:00.000+00:00,2020-07-26T21:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_26_20_00_00_000000+0000.wav,504519,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-26T20:00:00.000+00:00,2020-07-26T21:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_26_20_00_00_000000+0000.wav,504520,,2980.97076668505,3229.46182333937,20.0,29.0,Antarctic blue whale song,lleboul,,2020-07-26T20:49:40.970+00:00,2020-07-26T20:53:49.461+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_06_00_00_000000+0000.wav,504521,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-27T06:00:00.000+00:00,2020-07-27T07:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_06_00_00_000000+0000.wav,504522,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-27T06:00:00.000+00:00,2020-07-27T07:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_06_00_00_000000+0000.wav,504523,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-27T06:00:00.000+00:00,2020-07-27T07:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_06_00_00_000000+0000.wav,504524,,912.694035143015,3111.66968717989,20.0,28.0,Antarctic blue whale song,lleboul,,2020-07-27T06:15:12.694+00:00,2020-07-27T06:51:51.669+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_06_00_00_000000+0000.wav,504525,,4.96414782129068,170.624852257505,23.0,28.0,Antarctic blue whale song,lleboul,,2020-07-27T06:00:04.964+00:00,2020-07-27T06:02:50.624+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_06_00_00_000000+0000.wav,504526,,0.0,3600.0,0.0,100.0,Madagascan pygmy blue whale chorus,lleboul,,2020-07-27T06:00:00.000+00:00,2020-07-27T07:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504527,,0.0,3600.0,0.0,100.0,Minke whale,lleboul,,2020-07-27T17:00:00.000+00:00,2020-07-27T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504528,,340.824206130328,3343.14080844693,59.0,99.0,Minke whale,lleboul,,2020-07-27T17:05:40.824+00:00,2020-07-27T17:55:43.140+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504529,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-27T17:00:00.000+00:00,2020-07-27T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504530,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-27T17:00:00.000+00:00,2020-07-27T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504531,,2349.17658182964,3588.2278780238,11.0,31.0,Fin whale 20 Hz,lleboul,,2020-07-27T17:39:09.176+00:00,2020-07-27T17:59:48.227+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504532,,1048.85351824127,2163.09195492869,14.0,30.0,Fin whale 20 Hz,lleboul,,2020-07-27T17:17:28.853+00:00,2020-07-27T17:36:03.091+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504533,,2.69482310298637,817.382396974234,14.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-27T17:00:02.694+00:00,2020-07-27T17:13:37.382+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504534,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-27T17:00:00.000+00:00,2020-07-27T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_17_00_00_000000+0000.wav,504535,,14.0414466945079,3600.0,22.0,29.0,Antarctic blue whale song,lleboul,,2020-07-27T17:00:14.041+00:00,2020-07-27T18:00:00.000+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_18_00_00_000000+0000.wav,504536,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-27T18:00:00.000+00:00,2020-07-27T19:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_18_00_00_000000+0000.wav,504537,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-27T18:00:00.000+00:00,2020-07-27T19:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_18_00_00_000000+0000.wav,504538,,141.123630919549,992.120400283666,13.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-27T18:02:21.123+00:00,2020-07-27T18:16:32.120+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_18_00_00_000000+0000.wav,504539,,0.0,3600.0,0.0,100.0,Minke whale,lleboul,,2020-07-27T18:00:00.000+00:00,2020-07-27T19:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_18_00_00_000000+0000.wav,504540,,338.554881412024,3343.14080844693,55.0,99.0,Minke whale,lleboul,,2020-07-27T18:05:38.554+00:00,2020-07-27T18:55:43.140+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_18_00_00_000000+0000.wav,504541,,1479.81246552675,1845.17374517375,90.0,99.0,Fin whale 20 Hz,lleboul,,2020-07-27T18:24:39.812+00:00,2020-07-27T18:30:45.173+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_18_00_00_000000+0000.wav,504542,,1923.46544795524,2296.7693641163,90.0,99.0,Fin whale 20 Hz,lleboul,,2020-07-27T18:32:03.465+00:00,2020-07-27T18:38:16.769+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_27_18_00_00_000000+0000.wav,504543,,471.097628240485,653.778268063982,92.0,98.0,Fin whale 20 Hz,lleboul,,2020-07-27T18:07:51.097+00:00,2020-07-27T18:10:53.778+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_03_00_00_000000+0000.wav,504544,,0.0,3600.0,0.0,100.0,Minke whale,lleboul,,2020-07-28T03:00:00.000+00:00,2020-07-28T04:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_03_00_00_000000+0000.wav,504545,,229.627294933417,2909.69978725081,55.0,99.0,Minke whale,lleboul,,2020-07-28T03:03:49.627+00:00,2020-07-28T03:48:29.699+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_03_00_00_000000+0000.wav,504546,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-28T03:00:00.000+00:00,2020-07-28T04:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_03_00_00_000000+0000.wav,504547,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-28T03:00:00.000+00:00,2020-07-28T04:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_03_00_00_000000+0000.wav,504548,,2660.07406823733,3284.13836577102,15.0,31.0,Fin whale 20 Hz,lleboul,,2020-07-28T03:44:20.074+00:00,2020-07-28T03:54:44.138+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_03_00_00_000000+0000.wav,504549,,13.8286975021669,627.681033803483,12.0,30.0,Fin whale 20 Hz,lleboul,,2020-07-28T03:00:13.828+00:00,2020-07-28T03:10:27.681+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_03_00_00_000000+0000.wav,504550,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-28T03:00:00.000+00:00,2020-07-28T04:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504551,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-28T09:00:00.000+00:00,2020-07-28T10:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504552,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-28T09:00:00.000+00:00,2020-07-28T10:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504553,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-28T09:00:00.000+00:00,2020-07-28T10:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504554,,2530.72255929399,3599.14900323064,87.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-28T09:42:10.722+00:00,2020-07-28T09:59:59.149+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504555,,1720.57363485935,2412.71767394216,89.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-28T09:28:40.573+00:00,2020-07-28T09:40:12.717+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504556,,365.786778031676,1228.13017098731,90.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-28T09:06:05.786+00:00,2020-07-28T09:20:28.130+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504557,,147.931605074462,594.988574580411,15.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-28T09:02:27.931+00:00,2020-07-28T09:09:54.988+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504558,,2595.18556457332,2766.51958080529,14.0,30.0,Fin whale 20 Hz,lleboul,,2020-07-28T09:43:15.185+00:00,2020-07-28T09:46:06.519+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_28_09_00_00_000000+0000.wav,504559,,1838.36577101883,2436.33283429202,11.0,30.0,Fin whale 20 Hz,lleboul,,2020-07-28T09:30:38.365+00:00,2020-07-28T09:40:36.332+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_05_00_00_000000+0000.wav,504560,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-29T05:00:00.000+00:00,2020-07-29T06:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_05_00_00_000000+0000.wav,504561,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-29T05:00:00.000+00:00,2020-07-29T06:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_05_00_00_000000+0000.wav,504562,,0.0,3600.0,0.0,100.0,Madagascan pygmy blue whale chorus,lleboul,,2020-07-29T05:00:00.000+00:00,2020-07-29T06:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_05_00_00_000000+0000.wav,504563,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-29T05:00:00.000+00:00,2020-07-29T06:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_05_00_00_000000+0000.wav,504564,,1182.74367662123,2414.98699866047,20.0,28.0,Antarctic blue whale song,lleboul,,2020-07-29T05:19:42.743+00:00,2020-07-29T05:40:14.986+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504565,,0.0,3600.0,0.0,100.0,Madagascan pygmy blue whale chorus,lleboul,,2020-07-29T12:00:00.000+00:00,2020-07-29T13:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504566,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-29T12:00:00.000+00:00,2020-07-29T13:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504567,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-29T12:00:00.000+00:00,2020-07-29T13:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504568,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-29T12:00:00.000+00:00,2020-07-29T13:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504569,,3111.66968717989,3590.4972027421,91.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-29T12:51:51.669+00:00,2020-07-29T12:59:50.497+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504570,,1214.51422267749,2843.88937041998,91.0,99.0,Fin whale 20 Hz,lleboul,,2020-07-29T12:20:14.514+00:00,2020-07-29T12:47:23.889+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504571,,429.327870144197,740.225356551887,90.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-29T12:07:09.327+00:00,2020-07-29T12:12:20.225+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504572,,451.808368134899,878.441415176109,14.0,31.0,Fin whale 20 Hz,lleboul,,2020-07-29T12:07:31.808+00:00,2020-07-29T12:14:38.441+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504573,,1921.19612323694,2320.5972736585,14.0,32.0,Fin whale 20 Hz,lleboul,,2020-07-29T12:32:01.196+00:00,2020-07-29T12:38:40.597+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_12_00_00_000000+0000.wav,504574,,2816.44472460799,3164.7860688677,12.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-29T12:46:56.444+00:00,2020-07-29T12:52:44.786+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504575,,0.0,3600.0,0.0,100.0,Madagascan pygmy blue whale chorus,lleboul,,2020-07-29T17:00:00.000+00:00,2020-07-29T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504576,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-29T17:00:00.000+00:00,2020-07-29T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504577,,0.0,3600.0,0.0,100.0,Antarctic blue whale chorus,lleboul,,2020-07-29T17:00:00.000+00:00,2020-07-29T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504578,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-29T17:00:00.000+00:00,2020-07-29T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504579,,2412.71767394216,3265.98376802458,15.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-29T17:40:12.717+00:00,2020-07-29T17:54:25.983+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504580,,1931.62083366165,2344.63793239303,14.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-29T17:32:11.620+00:00,2020-07-29T17:39:04.637+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504581,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-29T17:00:00.000+00:00,2020-07-29T18:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504582,,216.011346623592,851.422267748798,22.0,29.0,Antarctic blue whale song,lleboul,,2020-07-29T17:03:36.011+00:00,2020-07-29T17:14:11.422+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_17_00_00_000000+0000.wav,504583,,2424.06429753369,2621.49554802616,21.0,28.0,Antarctic blue whale song,lleboul,,2020-07-29T17:40:24.064+00:00,2020-07-29T17:43:41.495+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_23_00_00_000000+0000.wav,504584,,0.0,3600.0,0.0,100.0,Madagascan pygmy blue whale chorus,lleboul,,2020-07-29T23:00:00.000+00:00,2020-07-30T00:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_23_00_00_000000+0000.wav,504585,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-29T23:00:00.000+00:00,2020-07-30T00:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_23_00_00_000000+0000.wav,504586,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-29T23:00:00.000+00:00,2020-07-30T00:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_23_00_00_000000+0000.wav,504587,,2.69482310298637,3572.34260499567,21.0,30.0,Antarctic blue whale song,lleboul,,2020-07-29T23:00:02.694+00:00,2020-07-29T23:59:32.342+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_23_00_00_000000+0000.wav,504588,,0.0,3600.0,0.0,100.0,Minke whale,lleboul,,2020-07-29T23:00:00.000+00:00,2020-07-30T00:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_29_23_00_00_000000+0000.wav,504589,,570.026002679064,2628.30352218107,50.0,97.0,Minke whale,lleboul,,2020-07-29T23:09:30.026+00:00,2020-07-29T23:43:48.303+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504594,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-30T13:00:00.000+00:00,2020-07-30T14:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504595,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-30T13:00:00.000+00:00,2020-07-30T14:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504596,,0.425498384682058,336.28555669372,14.0,28.0,Fin whale 20 Hz,lleboul,,2020-07-30T13:00:00.425+00:00,2020-07-30T13:05:36.285+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504597,,420.250571270979,910.42471042471,15.0,27.0,Fin whale 20 Hz,lleboul,,2020-07-30T13:07:00.250+00:00,2020-07-30T13:15:10.424+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504598,,1920.27421007013,3477.03096682689,14.0,30.0,Fin whale 20 Hz,lleboul,,2020-07-30T13:32:00.274+00:00,2020-07-30T13:57:57.030+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504599,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-30T13:00:00.000+00:00,2020-07-30T14:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504600,,7.23347253959499,3597.30517689701,20.0,31.0,Antarctic blue whale song,lleboul,,2020-07-30T13:00:07.233+00:00,2020-07-30T13:59:57.305+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504601,,721.858009613112,1783.90197777953,88.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-30T13:12:01.858+00:00,2020-07-30T13:29:43.901+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504602,,2622.41746119297,2953.7388700654,91.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-30T13:43:42.417+00:00,2020-07-30T13:49:13.738+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_13_00_00_000000+0000.wav,504603,,1972.25592939879,2268.4028051375,91.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-30T13:32:52.255+00:00,2020-07-30T13:37:48.402+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_14_00_00_000000+0000.wav,504604,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-30T14:00:00.000+00:00,2020-07-30T15:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_14_00_00_000000+0000.wav,504605,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-30T14:00:00.000+00:00,2020-07-30T15:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_14_00_00_000000+0000.wav,504606,,0.425498384682058,297.707036482547,15.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-30T14:00:00.425+00:00,2020-07-30T14:04:57.707+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_14_00_00_000000+0000.wav,504607,,3068.55251753211,3599.14900323064,91.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-30T14:51:08.552+00:00,2020-07-30T14:59:59.149+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_14_00_00_000000+0000.wav,504608,,0.0,633.567094791585,90.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-30T14:00:00.000+00:00,2020-07-30T14:10:33.567+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_14_00_00_000000+0000.wav,504609,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-30T14:00:00.000+00:00,2020-07-30T15:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_14_00_00_000000+0000.wav,504610,,0.0,3597.30517689701,20.0,28.0,Antarctic blue whale song,lleboul,,2020-07-30T14:00:00.000+00:00,2020-07-30T14:59:57.305+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_18_00_00_000000+0000.wav,504611,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-30T18:00:00.000+00:00,2020-07-30T19:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_18_00_00_000000+0000.wav,504612,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-30T18:00:00.000+00:00,2020-07-30T19:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_18_00_00_000000+0000.wav,504613,,921.771334016232,2355.98455598456,15.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-30T18:15:21.771+00:00,2020-07-30T18:39:15.984+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_18_00_00_000000+0000.wav,504614,,133.180994405484,884.327476164211,14.0,28.0,Fin whale 20 Hz,lleboul,,2020-07-30T18:02:13.180+00:00,2020-07-30T18:14:44.327+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_18_00_00_000000+0000.wav,504615,,0.0,3600.0,0.0,100.0,Antarctic blue whale song,lleboul,,2020-07-30T18:00:00.000+00:00,2020-07-30T19:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_30_18_00_00_000000+0000.wav,504616,,0.0,3481.56961626349,18.0,30.0,Antarctic blue whale song,lleboul,,2020-07-30T18:00:00.000+00:00,2020-07-30T18:58:01.569+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_31_02_00_00_000000+0000.wav,504617,,0.0,3600.0,0.0,100.0,Fin whale chorus,lleboul,,2020-07-31T02:00:00.000+00:00,2020-07-31T03:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_31_02_00_00_000000+0000.wav,504618,,0.0,3600.0,0.0,100.0,Fin whale 20 Hz,lleboul,,2020-07-31T02:00:00.000+00:00,2020-07-31T03:00:00.000+00:00,0,WEAK,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_31_02_00_00_000000+0000.wav,504619,,3385.12331573556,3599.14900323064,14.0,28.0,Fin whale 20 Hz,lleboul,,2020-07-31T02:56:25.123+00:00,2020-07-31T02:59:59.149+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_31_02_00_00_000000+0000.wav,504620,,3082.16846584194,3347.67945788354,16.0,28.0,Fin whale 20 Hz,lleboul,,2020-07-31T02:51:22.168+00:00,2020-07-31T02:55:47.679+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
NEAMS,2020_07_31_02_00_00_000000+0000.wav,504621,,2862.04396816642,3043.58994563076,15.0,29.0,Fin whale 20 Hz,lleboul,,2020-07-31T02:47:42.043+00:00,2020-07-31T02:50:43.589+00:00,1,BOX,,,,,,,,,,,,ANNOTATION
