dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime,is_box
dataset1,2022-07-07T11-06-33_000.wav,0,4.97793712079426,5062.5,72000.0,click,annotator2,2022-07-07T11:06:33.000+02:00,2022-07-07T11:06:37.977+02:00,1
dataset1,2022-07-07T11-06-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:06:33.000+02:00,2022-07-07T11:06:43.000+02:00,0
dataset1,2022-07-07T11-06-33_000.wav,0.510204081632653,5.23166023166023,24468.75,41484.375,click,annotator1,2022-07-07T11:06:33.510+02:00,2022-07-07T11:06:38.231+02:00,1
dataset1,2022-07-07T11-06-33_000.wav,7.7027027027027,9.1588527302813,0,71578.125,click,annotator2,2022-07-07T11:06:40.702+02:00,2022-07-07T11:06:42.158+02:00,1
dataset1,2022-07-07T11-06-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:06:43.000+02:00,2022-07-07T11:06:53.000+02:00,0
dataset1,2022-07-07T11-06-43_000.wav,0,1.44787644787645,2671.875,72000.0,click,annotator2,2022-07-07T11:06:43.000+02:00,2022-07-07T11:06:44.447+02:00,1
dataset1,2022-07-07T11-06-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:06:43.000+02:00,2022-07-07T11:06:53.000+02:00,0
dataset1,2022-07-07T11-06-43_000.wav,0.31715388858246,9.29674572531715,31781.25,57234.375,click,annotator1,2022-07-07T11:06:43.317+02:00,2022-07-07T11:06:52.296+02:00,1
dataset1,2022-07-07T11-06-43_000.wav,2.95366795366795,10.0,0,71296.875,click,annotator2,2022-07-07T11:06:45.953+02:00,2022-07-07T11:06:53.000+02:00,1
dataset1,2022-07-07T11-06-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:06:53.000+02:00,2022-07-07T11:07:03.000+02:00,0
dataset1,2022-07-07T11-06-53_000.wav,0,1.88361831218974,3656.25,72000.0,click,annotator2,2022-07-07T11:06:53.000+02:00,2022-07-07T11:06:54.883+02:00,1
dataset1,2022-07-07T11-06-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:06:53.000+02:00,2022-07-07T11:07:03.000+02:00,0
dataset1,2022-07-07T11-06-53_000.wav,0,2.41312741312741,31078.125,52875.0,click,annotator1,2022-07-07T11:06:53.000+02:00,2022-07-07T11:06:55.413+02:00,1
dataset1,2022-07-07T11-07-03_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:07:03.000+02:00,2022-07-07T11:07:13.000+02:00,0
dataset1,2022-07-07T11-07-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:07:03.000+02:00,2022-07-07T11:07:13.000+02:00,0
dataset1,2022-07-07T11-07-03_000.wav,0,9.96414782129068,1828.125,72000.0,click,annotator2,2022-07-07T11:07:03.000+02:00,2022-07-07T11:07:12.964+02:00,1
dataset1,2022-07-07T11-07-03_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T11:07:03.000+02:00,2022-07-07T11:07:13.000+02:00,0
dataset1,2022-07-07T11-07-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:07:03.000+02:00,2022-07-07T11:07:13.000+02:00,0
dataset1,2022-07-07T11-07-03_000.wav,0.284059569773855,3.37837837837838,25734.375,46406.25,click,annotator1,2022-07-07T11:07:03.284+02:00,2022-07-07T11:07:06.378+02:00,1
dataset1,2022-07-07T11-07-03_000.wav,2.74407060121346,3.0253723110866,8437.5,71156.25,buzz,annotator2,2022-07-07T11:07:05.744+02:00,2022-07-07T11:07:06.025+02:00,1
dataset1,2022-07-07T11-07-06_000.wav,3.16878102592388,4.18918918918919,25031.25,53437.5,buzz,annotator1,2022-07-07T11:07:06.168+02:00,2022-07-07T11:07:07.189+02:00,1
dataset1,2022-07-07T11-07-03_000.wav,3.31218974076117,3.83618312189741,8578.125,71437.5,buzz,annotator2,2022-07-07T11:07:06.312+02:00,2022-07-07T11:07:06.836+02:00,1
dataset1,2022-07-07T11-07-07_000.wav,4.58080529509101,9.78212906784335,28125.0,42046.875,click,annotator1,2022-07-07T11:07:07.580+02:00,2022-07-07T11:07:12.782+02:00,1
dataset1,2022-07-07T11-07-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:07:13.000+02:00,2022-07-07T11:07:23.000+02:00,0
dataset1,2022-07-07T11-07-13_000.wav,0,5.54054054054054,3937.5,72000.0,click,annotator2,2022-07-07T11:07:13.000+02:00,2022-07-07T11:07:18.540+02:00,1
dataset1,2022-07-07T11-07-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:07:13.000+02:00,2022-07-07T11:07:23.000+02:00,0
dataset1,2022-07-07T11-07-13_000.wav,0.300606729178158,9.43463872035301,27281.25,50343.75,click,annotator1,2022-07-07T11:07:13.300+02:00,2022-07-07T11:07:22.434+02:00,1
dataset1,2022-07-07T11-07-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:07:23.000+02:00,2022-07-07T11:07:33.000+02:00,0
dataset1,2022-07-07T11-07-25_000.wav,2.66685052399338,9.51185879757308,27281.25,46968.75,click,annotator1,2022-07-07T11:07:25.666+02:00,2022-07-07T11:07:32.511+02:00,1
dataset1,2022-07-07T11-07-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:07:33.000+02:00,2022-07-07T11:07:43.000+02:00,0
dataset1,2022-07-07T11-07-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:07:33.000+02:00,2022-07-07T11:07:43.000+02:00,0
dataset1,2022-07-07T11-07-33_000.wav,0.410921125206839,6.09211252068395,30234.375,50343.75,click,annotator1,2022-07-07T11:07:33.410+02:00,2022-07-07T11:07:39.092+02:00,1
dataset1,2022-07-07T11-07-33_000.wav,0.482625482625483,9.78764478764479,0,69609.375,click,annotator2,2022-07-07T11:07:33.482+02:00,2022-07-07T11:07:42.787+02:00,1
dataset1,2022-07-07T11-07-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:07:43.000+02:00,2022-07-07T11:07:53.000+02:00,0
dataset1,2022-07-07T11-07-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:07:43.000+02:00,2022-07-07T11:07:53.000+02:00,0
dataset1,2022-07-07T11-07-46_000.wav,3.01434087148373,9.26916712630998,25453.125,43171.875,click,annotator1,2022-07-07T11:07:46.014+02:00,2022-07-07T11:07:52.269+02:00,1
dataset1,2022-07-07T11-07-43_000.wav,3.0750137892995,9.8703805846663,281.25,69890.625,click,annotator2,2022-07-07T11:07:46.075+02:00,2022-07-07T11:07:52.870+02:00,1
dataset1,2022-07-07T11-07-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:07:53.000+02:00,2022-07-07T11:08:03.000+02:00,0
dataset1,2022-07-07T11-07-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:07:53.000+02:00,2022-07-07T11:08:03.000+02:00,0
dataset1,2022-07-07T11-07-53_000.wav,0.0799779371207943,9.90899062327634,0,72000.0,click,annotator2,2022-07-07T11:07:53.079+02:00,2022-07-07T11:08:02.908+02:00,1
dataset1,2022-07-07T11-07-53_000.wav,0.333701047986762,9.31880860452289,26015.625,42750.0,click,annotator1,2022-07-07T11:07:53.333+02:00,2022-07-07T11:08:02.318+02:00,1
dataset1,2022-07-07T11-08-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:08:03.000+02:00,2022-07-07T11:08:13.000+02:00,0
dataset1,2022-07-07T11-08-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:08:03.000+02:00,2022-07-07T11:08:13.000+02:00,0
dataset1,2022-07-07T11-08-03_000.wav,0.0358521787093216,9.97517926089355,3796.875,70875.0,click,annotator2,2022-07-07T11:08:03.035+02:00,2022-07-07T11:08:12.975+02:00,1
dataset1,2022-07-07T11-08-07_000.wav,4.00717043574186,9.91450634307777,28265.625,43312.5,click,annotator1,2022-07-07T11:08:07.007+02:00,2022-07-07T11:08:12.914+02:00,1
dataset1,2022-07-07T11-08-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:08:13.000+02:00,2022-07-07T11:08:23.000+02:00,0
dataset1,2022-07-07T11-08-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:08:13.000+02:00,2022-07-07T11:08:23.000+02:00,0
dataset1,2022-07-07T11-08-13_000.wav,0,1.51406508549366,26437.5,47812.5,click,annotator1,2022-07-07T11:08:13.000+02:00,2022-07-07T11:08:14.514+02:00,1
dataset1,2022-07-07T11-08-13_000.wav,0.0248207391064534,1.27688913403199,0,71156.25,click,annotator2,2022-07-07T11:08:13.024+02:00,2022-07-07T11:08:14.276+02:00,1
dataset1,2022-07-07T11-08-13_000.wav,5.54605626034197,8.71759514616658,0,70171.875,click,annotator2,2022-07-07T11:08:18.546+02:00,2022-07-07T11:08:21.717+02:00,1
dataset1,2022-07-07T11-08-23_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:08:23.000+02:00,2022-07-07T11:08:33.000+02:00,0
dataset1,2022-07-07T11-08-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:08:23.000+02:00,2022-07-07T11:08:33.000+02:00,0
dataset1,2022-07-07T11-08-23_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T11:08:23.000+02:00,2022-07-07T11:08:33.000+02:00,0
dataset1,2022-07-07T11-08-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:08:23.000+02:00,2022-07-07T11:08:33.000+02:00,0
dataset1,2022-07-07T11-08-23_000.wav,0.0358521787093216,5.66740209597352,0,71296.875,click,annotator2,2022-07-07T11:08:23.035+02:00,2022-07-07T11:08:28.667+02:00,1
dataset1,2022-07-07T11-08-23_000.wav,0.107556536127965,4.27744070601213,31218.75,45562.5,click,annotator1,2022-07-07T11:08:23.107+02:00,2022-07-07T11:08:27.277+02:00,1
dataset1,2022-07-07T11-08-27_000.wav,4.07335907335907,5.07722007722008,22500.0,70312.5,buzz,annotator1,2022-07-07T11:08:27.073+02:00,2022-07-07T11:08:28.077+02:00,1
dataset1,2022-07-07T11-08-23_000.wav,4.31053502482074,4.75179260893547,14062.5,72000.0,buzz,annotator2,2022-07-07T11:08:27.310+02:00,2022-07-07T11:08:27.751+02:00,1
dataset1,2022-07-07T11-08-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:08:33.000+02:00,2022-07-07T11:08:43.000+02:00,0
dataset1,2022-07-07T11-08-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:08:33.000+02:00,2022-07-07T11:08:43.000+02:00,0
dataset1,2022-07-07T11-08-33_000.wav,0,0.97904026475455,22640.625,52593.75,click,annotator1,2022-07-07T11:08:33.000+02:00,2022-07-07T11:08:33.979+02:00,1
dataset1,2022-07-07T11-08-33_000.wav,0.00827357970215113,0.80253723110866,0,69750.0,click,annotator2,2022-07-07T11:08:33.008+02:00,2022-07-07T11:08:33.802+02:00,1
dataset1,2022-07-07T11-08-38_000.wav,5.47986762272477,9.853833425262,36281.25,39937.5,click,annotator1,2022-07-07T11:08:38.479+02:00,2022-07-07T11:08:42.853+02:00,1
dataset1,2022-07-07T11-08-33_000.wav,5.93767236624379,9.56150027578599,0,71859.375,click,annotator2,2022-07-07T11:08:38.937+02:00,2022-07-07T11:08:42.561+02:00,1
dataset1,2022-07-07T11-08-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:08:43.000+02:00,2022-07-07T11:08:53.000+02:00,0
dataset1,2022-07-07T11-08-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:08:43.000+02:00,2022-07-07T11:08:53.000+02:00,0
dataset1,2022-07-07T11-08-49_000.wav,6.37341423055709,9.9034749034749,34031.25,49781.25,click,annotator1,2022-07-07T11:08:49.373+02:00,2022-07-07T11:08:52.903+02:00,1
dataset1,2022-07-07T11-08-43_000.wav,6.40650854936569,9.8703805846663,2250.0,72000.0,click,annotator2,2022-07-07T11:08:49.406+02:00,2022-07-07T11:08:52.870+02:00,1
dataset1,2022-07-07T11-09-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:09:03.000+02:00,2022-07-07T11:09:13.000+02:00,0
dataset1,2022-07-07T11-09-03_000.wav,6.08659680088252,8.16050744622173,0,71437.5,click,annotator2,2022-07-07T11:09:09.086+02:00,2022-07-07T11:09:11.160+02:00,1
dataset1,2022-07-07T11-09-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:09:13.000+02:00,2022-07-07T11:09:23.000+02:00,0
dataset1,2022-07-07T11-09-13_000.wav,0.383342526199669,9.97517926089355,3515.625,70734.375,click,annotator2,2022-07-07T11:09:13.383+02:00,2022-07-07T11:09:22.975+02:00,1
dataset1,2022-07-07T11-09-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:09:23.000+02:00,2022-07-07T11:09:33.000+02:00,0
dataset1,2022-07-07T11-09-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:09:23.000+02:00,2022-07-07T11:09:33.000+02:00,0
dataset1,2022-07-07T11-09-23_000.wav,3.88582460011031,9.93656922228351,0,69609.375,click,annotator2,2022-07-07T11:09:26.885+02:00,2022-07-07T11:09:32.936+02:00,1
dataset1,2022-07-07T11-09-29_000.wav,6.41753998896856,10.0,26859.375,54281.25,click,annotator1,2022-07-07T11:09:29.417+02:00,2022-07-07T11:09:33.000+02:00,1
dataset1,2022-07-07T11-09-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:09:33.000+02:00,2022-07-07T11:09:43.000+02:00,0
dataset1,2022-07-07T11-09-33_000.wav,0,10,0,72000.0,whistle,annotator2,2022-07-07T11:09:33.000+02:00,2022-07-07T11:09:43.000+02:00,0
dataset1,2022-07-07T11-09-33_000.wav,0,8.87755102040816,2390.625,72000.0,click,annotator2,2022-07-07T11:09:33.000+02:00,2022-07-07T11:09:41.877+02:00,1
dataset1,2022-07-07T11-09-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:09:33.000+02:00,2022-07-07T11:09:43.000+02:00,0
dataset1,2022-07-07T11-09-33_000.wav,0,10,0,72000.0,whistle,annotator1,2022-07-07T11:09:33.000+02:00,2022-07-07T11:09:43.000+02:00,0
dataset1,2022-07-07T11-09-33_000.wav,0.0854936569222284,9.19194704908991,34031.25,52593.75,click,annotator1,2022-07-07T11:09:33.085+02:00,2022-07-07T11:09:42.191+02:00,1
dataset1,2022-07-07T11-09-33_000.wav,7.14561500275786,7.90126861555433,5625.0,21515.625,whistle,annotator2,2022-07-07T11:09:40.145+02:00,2022-07-07T11:09:40.901+02:00,1
dataset1,2022-07-07T11-09-40_000.wav,7.18974076116933,8.05019305019305,7031.25,22218.75,whistle,annotator1,2022-07-07T11:09:40.189+02:00,2022-07-07T11:09:41.050+02:00,1
dataset1,2022-07-07T11-09-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:09:43.000+02:00,2022-07-07T11:09:53.000+02:00,0
dataset1,2022-07-07T11-09-43_000.wav,0,9.93105350248207,1828.125,72000.0,click,annotator2,2022-07-07T11:09:43.000+02:00,2022-07-07T11:09:52.931+02:00,1
dataset1,2022-07-07T11-09-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:09:43.000+02:00,2022-07-07T11:09:53.000+02:00,0
dataset1,2022-07-07T11-09-43_000.wav,0.113072255929399,10.0,36562.5,50625.0,click,annotator1,2022-07-07T11:09:43.113+02:00,2022-07-07T11:09:53.000+02:00,1
dataset1,2022-07-07T11-09-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:09:53.000+02:00,2022-07-07T11:10:03.000+02:00,0
dataset1,2022-07-07T11-09-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:09:53.000+02:00,2022-07-07T11:10:03.000+02:00,0
dataset1,2022-07-07T11-09-53_000.wav,0.113072255929399,10.0,30937.5,53156.25,click,annotator1,2022-07-07T11:09:53.113+02:00,2022-07-07T11:10:03.000+02:00,1
dataset1,2022-07-07T11-09-53_000.wav,1.02868174296746,9.96966354109211,3093.75,70593.75,click,annotator2,2022-07-07T11:09:54.028+02:00,2022-07-07T11:10:02.969+02:00,1
dataset1,2022-07-07T11-10-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:10:03.000+02:00,2022-07-07T11:10:13.000+02:00,0
dataset1,2022-07-07T11-10-03_000.wav,0,9.93656922228351,2671.875,72000.0,click,annotator2,2022-07-07T11:10:03.000+02:00,2022-07-07T11:10:12.936+02:00,1
dataset1,2022-07-07T11-10-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:10:03.000+02:00,2022-07-07T11:10:13.000+02:00,0
dataset1,2022-07-07T11-10-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:10:13.000+02:00,2022-07-07T11:10:23.000+02:00,0
dataset1,2022-07-07T11-10-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:10:13.000+02:00,2022-07-07T11:10:23.000+02:00,0
dataset1,2022-07-07T11-10-13_000.wav,0.0910093767236624,9.9034749034749,281.25,71437.5,click,annotator2,2022-07-07T11:10:13.091+02:00,2022-07-07T11:10:22.903+02:00,1
dataset1,2022-07-07T11-10-14_000.wav,1.02316602316602,9.31880860452289,28828.125,42890.625,click,annotator1,2022-07-07T11:10:14.023+02:00,2022-07-07T11:10:22.318+02:00,1
dataset1,2022-07-07T11-10-23_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:10:23.000+02:00,2022-07-07T11:10:33.000+02:00,0
dataset1,2022-07-07T11-10-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:10:23.000+02:00,2022-07-07T11:10:33.000+02:00,0
dataset1,2022-07-07T11-10-23_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T11:10:23.000+02:00,2022-07-07T11:10:33.000+02:00,0
dataset1,2022-07-07T11-10-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:10:23.000+02:00,2022-07-07T11:10:33.000+02:00,0
dataset1,2022-07-07T11-10-23_000.wav,6.40650854936569,9.56150027578599,0,71859.375,click,annotator2,2022-07-07T11:10:29.406+02:00,2022-07-07T11:10:32.561+02:00,1
dataset1,2022-07-07T11-10-31_000.wav,8.12189740761169,8.82239382239382,19125.0,67921.875,click,annotator1,2022-07-07T11:10:31.121+02:00,2022-07-07T11:10:31.822+02:00,1
dataset1,2022-07-07T11-10-23_000.wav,8.59624931053502,9.63320463320463,6750.0,72000.0,buzz,annotator2,2022-07-07T11:10:31.596+02:00,2022-07-07T11:10:32.633+02:00,1
dataset1,2022-07-07T11-10-31_000.wav,8.64589078874793,9.48428019856591,14625.0,71296.875,buzz,annotator1,2022-07-07T11:10:31.645+02:00,2022-07-07T11:10:32.484+02:00,1
dataset1,2022-07-07T11-10-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:10:33.000+02:00,2022-07-07T11:10:43.000+02:00,0
dataset1,2022-07-07T11-10-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:10:33.000+02:00,2022-07-07T11:10:43.000+02:00,0
dataset1,2022-07-07T11-10-33_000.wav,0.388858246001103,9.67181467181467,3093.75,69750.0,click,annotator2,2022-07-07T11:10:33.388+02:00,2022-07-07T11:10:42.671+02:00,1
dataset1,2022-07-07T11-10-33_000.wav,0.499172642029785,6.25758411472697,32343.75,46828.125,click,annotator1,2022-07-07T11:10:33.499+02:00,2022-07-07T11:10:39.257+02:00,1
dataset1,2022-07-07T11-10-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:10:43.000+02:00,2022-07-07T11:10:53.000+02:00,0
dataset1,2022-07-07T11-10-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:10:43.000+02:00,2022-07-07T11:10:53.000+02:00,0
dataset1,2022-07-07T11-10-43_000.wav,0.581908439051296,9.42360728075014,32343.75,45843.75,click,annotator1,2022-07-07T11:10:43.581+02:00,2022-07-07T11:10:52.423+02:00,1
dataset1,2022-07-07T11-10-43_000.wav,0.58742415885273,9.96414782129068,4078.125,72000.0,click,annotator2,2022-07-07T11:10:43.587+02:00,2022-07-07T11:10:52.964+02:00,1
dataset1,2022-07-07T11-10-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:10:53.000+02:00,2022-07-07T11:11:03.000+02:00,0
dataset1,2022-07-07T11-10-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:10:53.000+02:00,2022-07-07T11:11:03.000+02:00,0
dataset1,2022-07-07T11-10-53_000.wav,2.47380033094319,10.0,3375.0,70875.0,click,annotator2,2022-07-07T11:10:55.473+02:00,2022-07-07T11:11:03.000+02:00,1
dataset1,2022-07-07T11-10-56_000.wav,3.01985659128516,10.0,33609.375,50625.0,click,annotator1,2022-07-07T11:10:56.019+02:00,2022-07-07T11:11:03.000+02:00,1
dataset1,2022-07-07T11-11-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:11:03.000+02:00,2022-07-07T11:11:13.000+02:00,0
dataset1,2022-07-07T11-11-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:11:03.000+02:00,2022-07-07T11:11:13.000+02:00,0
dataset1,2022-07-07T11-11-03_000.wav,0,2.18146718146718,27421.875,55265.625,click,annotator1,2022-07-07T11:11:03.000+02:00,2022-07-07T11:11:05.181+02:00,1
dataset1,2022-07-07T11-11-03_000.wav,0.0799779371207943,2.85438499724214,3937.5,72000.0,click,annotator2,2022-07-07T11:11:03.079+02:00,2022-07-07T11:11:05.854+02:00,1
dataset1,2022-07-07T11-11-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:11:13.000+02:00,2022-07-07T11:11:23.000+02:00,0
dataset1,2022-07-07T11-11-13_000.wav,0,4.91174848317705,1828.125,72000.0,click,annotator2,2022-07-07T11:11:13.000+02:00,2022-07-07T11:11:17.911+02:00,1
dataset1,2022-07-07T11-11-13_000.wav,8.62934362934363,10.0,0,71296.875,click,annotator2,2022-07-07T11:11:21.629+02:00,2022-07-07T11:11:23.000+02:00,1
dataset1,2022-07-07T11-11-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:11:23.000+02:00,2022-07-07T11:11:33.000+02:00,0
dataset1,2022-07-07T11-11-23_000.wav,0,9.93105350248207,1687.5,72000.0,click,annotator2,2022-07-07T11:11:23.000+02:00,2022-07-07T11:11:32.931+02:00,1
dataset1,2022-07-07T11-11-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:11:23.000+02:00,2022-07-07T11:11:33.000+02:00,0
dataset1,2022-07-07T11-11-23_000.wav,0,6.29619415333701,31218.75,49781.25,click,annotator1,2022-07-07T11:11:23.000+02:00,2022-07-07T11:11:29.296+02:00,1
dataset1,2022-07-07T11-11-31_000.wav,8.79481522338665,10.0,31359.375,49640.625,click,annotator1,2022-07-07T11:11:31.794+02:00,2022-07-07T11:11:33.000+02:00,1
dataset1,2022-07-07T11-11-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:11:33.000+02:00,2022-07-07T11:11:43.000+02:00,0
dataset1,2022-07-07T11-11-33_000.wav,0,9.95863210148924,2250.0,72000.0,click,annotator2,2022-07-07T11:11:33.000+02:00,2022-07-07T11:11:42.958+02:00,1
dataset1,2022-07-07T11-11-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:11:33.000+02:00,2022-07-07T11:11:43.000+02:00,0
dataset1,2022-07-07T11-11-33_000.wav,0.460562603419746,10.0,34031.25,45281.25,click,annotator1,2022-07-07T11:11:33.460+02:00,2022-07-07T11:11:43.000+02:00,1
dataset1,2022-07-07T11-11-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:11:43.000+02:00,2022-07-07T11:11:53.000+02:00,0
dataset1,2022-07-07T11-11-43_000.wav,0,9.96414782129068,3234.375,72000.0,click,annotator2,2022-07-07T11:11:43.000+02:00,2022-07-07T11:11:52.964+02:00,1
dataset1,2022-07-07T11-11-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:11:43.000+02:00,2022-07-07T11:11:53.000+02:00,0
dataset1,2022-07-07T11-11-43_000.wav,0,4.02371759514617,31078.125,67218.75,click,annotator1,2022-07-07T11:11:43.000+02:00,2022-07-07T11:11:47.023+02:00,1
dataset1,2022-07-07T11-11-48_000.wav,5.98179812465527,10.0,30656.25,56390.625,click,annotator1,2022-07-07T11:11:48.981+02:00,2022-07-07T11:11:53.000+02:00,1
dataset1,2022-07-07T11-11-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:11:53.000+02:00,2022-07-07T11:12:03.000+02:00,0
dataset1,2022-07-07T11-11-53_000.wav,0,9.99172642029785,2531.25,72000.0,click,annotator2,2022-07-07T11:11:53.000+02:00,2022-07-07T11:12:02.991+02:00,1
dataset1,2022-07-07T11-11-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:11:53.000+02:00,2022-07-07T11:12:03.000+02:00,0
dataset1,2022-07-07T11-11-53_000.wav,0.0744622173193602,10.0,36984.375,64828.125,click,annotator1,2022-07-07T11:11:53.074+02:00,2022-07-07T11:12:03.000+02:00,1
dataset1,2022-07-07T11-12-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:12:03.000+02:00,2022-07-07T11:12:13.000+02:00,0
dataset1,2022-07-07T11-12-03_000.wav,0,9.96966354109211,2531.25,72000.0,click,annotator2,2022-07-07T11:12:03.000+02:00,2022-07-07T11:12:12.969+02:00,1
dataset1,2022-07-07T11-12-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:12:03.000+02:00,2022-07-07T11:12:13.000+02:00,0
dataset1,2022-07-07T11-12-03_000.wav,0.0468836183121897,10.0,27984.375,58500.0,click,annotator1,2022-07-07T11:12:03.046+02:00,2022-07-07T11:12:13.000+02:00,1
dataset1,2022-07-07T11-12-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:12:13.000+02:00,2022-07-07T11:12:23.000+02:00,0
dataset1,2022-07-07T11-12-13_000.wav,0,2.67236624379482,3937.5,72000.0,click,annotator2,2022-07-07T11:12:13.000+02:00,2022-07-07T11:12:15.672+02:00,1
dataset1,2022-07-07T11-12-13_000.wav,6.57198014340871,8.87755102040816,0,71296.875,click,annotator2,2022-07-07T11:12:19.571+02:00,2022-07-07T11:12:21.877+02:00,1
dataset1,2022-07-07T11-12-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:12:23.000+02:00,2022-07-07T11:12:33.000+02:00,0
dataset1,2022-07-07T11-12-23_000.wav,0,5.67843353557639,3796.875,72000.0,click,annotator2,2022-07-07T11:12:23.000+02:00,2022-07-07T11:12:28.678+02:00,1
dataset1,2022-07-07T11-12-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:12:33.000+02:00,2022-07-07T11:12:43.000+02:00,0
dataset1,2022-07-07T11-12-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:12:33.000+02:00,2022-07-07T11:12:43.000+02:00,0
dataset1,2022-07-07T11-12-33_000.wav,0.135135135135135,9.89244346387203,2531.25,72000.0,click,annotator2,2022-07-07T11:12:33.135+02:00,2022-07-07T11:12:42.892+02:00,1
dataset1,2022-07-07T11-12-33_000.wav,0.532266960838389,9.74351902923331,28968.75,48796.875,click,annotator1,2022-07-07T11:12:33.532+02:00,2022-07-07T11:12:42.743+02:00,1
dataset1,2022-07-07T11-12-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:12:53.000+02:00,2022-07-07T11:13:03.000+02:00,0
