dataset;filename;result_id;is_update_of_id;start_time;end_time;start_frequency;end_frequency;annotation;annotator;annotator_expertise;start_datetime;end_datetime;is_box;type;confidence_indicator_label;confidence_indicator_level;comments;signal_quality;signal_start_frequency;signal_end_frequency;signal_relative_max_frequency_count;signal_relative_min_frequency_count;signal_has_harmonics;signal_trend;signal_steps_count;created_at_phase
ELAN;2020_05_27_00_00_00_000000+0000.wav;495250;;11.7721219762036;3488.37759041841;8.0;24.0;Fin whale 20 Hz;lleboul;;2020-05-27T00:00:11.772+00:00;2020-05-27T00:58:08.377+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_27_08_00_00_000000+0000.wav;495251;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-27T08:00:00.000+00:00;2020-05-27T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_27_08_00_00_000000+0000.wav;495252;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-27T08:00:00.000+00:00;2020-05-27T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_28_08_00_00_000000+0000.wav;495253;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-28T08:00:00.000+00:00;2020-05-28T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_28_08_00_00_000000+0000.wav;495254;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-28T08:00:00.000+00:00;2020-05-28T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_28_10_00_00_000000+0000.wav;495255;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-28T10:00:00.000+00:00;2020-05-28T11:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_28_10_00_00_000000+0000.wav;495256;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-28T10:00:00.000+00:00;2020-05-28T11:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_28_20_00_00_000000+0000.wav;495257;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-28T20:00:00.000+00:00;2020-05-28T21:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_28_20_00_00_000000+0000.wav;495258;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-28T20:00:00.000+00:00;2020-05-28T21:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_00_00_00_000000+0000.wav;495259;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-29T00:00:00.000+00:00;2020-05-29T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_00_00_00_000000+0000.wav;495260;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-29T00:00:00.000+00:00;2020-05-29T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_04_00_00_000000+0000.wav;495261;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-29T04:00:00.000+00:00;2020-05-29T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_04_00_00_000000+0000.wav;495262;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-29T04:00:00.000+00:00;2020-05-29T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_06_00_00_000000+0000.wav;495263;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-29T06:00:00.000+00:00;2020-05-29T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_06_00_00_000000+0000.wav;495264;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-29T06:00:00.000+00:00;2020-05-29T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_16_00_00_000000+0000.wav;495265;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-29T16:00:00.000+00:00;2020-05-29T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_16_00_00_000000+0000.wav;495266;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-29T16:00:00.000+00:00;2020-05-29T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_16_00_00_000000+0000.wav;495267;;0.0;3600.0;0.0;100.0;Fin whale 20 Hz;lleboul;;2020-05-29T16:00:00.000+00:00;2020-05-29T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_29_16_00_00_000000+0000.wav;495268;;3052.66724450398;3595.03585217871;5.0;32.0;Fin whale 20 Hz;lleboul;;2020-05-29T16:50:52.667+00:00;2020-05-29T16:59:55.035+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_30_07_00_00_000000+0000.wav;495269;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-05-30T07:00:00.000+00:00;2020-05-30T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_05_30_07_00_00_000000+0000.wav;495270;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-05-30T07:00:00.000+00:00;2020-05-30T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_01_00_00_00_000000+0000.wav;495271;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-01T00:00:00.000+00:00;2020-06-01T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_01_00_00_00_000000+0000.wav;495272;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-01T00:00:00.000+00:00;2020-06-01T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_01_08_00_00_000000+0000.wav;495273;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-01T08:00:00.000+00:00;2020-06-01T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_01_08_00_00_000000+0000.wav;495274;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-01T08:00:00.000+00:00;2020-06-01T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_02_12_00_00_000000+0000.wav;495275;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-02T12:00:00.000+00:00;2020-06-02T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_02_12_00_00_000000+0000.wav;495276;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-02T12:00:00.000+00:00;2020-06-02T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_02_14_00_00_000000+0000.wav;495277;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-02T14:00:00.000+00:00;2020-06-02T15:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_02_14_00_00_000000+0000.wav;495278;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-02T14:00:00.000+00:00;2020-06-02T15:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_02_17_00_00_000000+0000.wav;495279;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-02T17:00:00.000+00:00;2020-06-02T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_02_17_00_00_000000+0000.wav;495280;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-02T17:00:00.000+00:00;2020-06-02T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_02_19_00_00_000000+0000.wav;495281;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-02T19:00:00.000+00:00;2020-06-02T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_02_19_00_00_000000+0000.wav;495282;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-02T19:00:00.000+00:00;2020-06-02T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_03_05_00_00_000000+0000.wav;495283;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-03T05:00:00.000+00:00;2020-06-03T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_03_05_00_00_000000+0000.wav;495284;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-03T05:00:00.000+00:00;2020-06-03T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_03_07_00_00_000000+0000.wav;495285;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-03T07:00:00.000+00:00;2020-06-03T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_03_07_00_00_000000+0000.wav;495286;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-03T07:00:00.000+00:00;2020-06-03T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_03_10_00_00_000000+0000.wav;495287;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-03T10:00:00.000+00:00;2020-06-03T11:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_03_10_00_00_000000+0000.wav;495288;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-03T10:00:00.000+00:00;2020-06-03T11:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_03_12_00_00_000000+0000.wav;495289;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-03T12:00:00.000+00:00;2020-06-03T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_03_12_00_00_000000+0000.wav;495290;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-03T12:00:00.000+00:00;2020-06-03T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_04_12_00_00_000000+0000.wav;495291;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-04T12:00:00.000+00:00;2020-06-04T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_04_12_00_00_000000+0000.wav;495292;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-04T12:00:00.000+00:00;2020-06-04T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_04_16_00_00_000000+0000.wav;495293;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-04T16:00:00.000+00:00;2020-06-04T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_04_16_00_00_000000+0000.wav;495294;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-04T16:00:00.000+00:00;2020-06-04T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_05_10_00_00_000000+0000.wav;495295;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-05T10:00:00.000+00:00;2020-06-05T11:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_05_10_00_00_000000+0000.wav;495296;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-05T10:00:00.000+00:00;2020-06-05T11:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_05_16_00_00_000000+0000.wav;495297;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-05T16:00:00.000+00:00;2020-06-05T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_05_16_00_00_000000+0000.wav;495298;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-05T16:00:00.000+00:00;2020-06-05T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_06_04_00_00_000000+0000.wav;495299;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-06T04:00:00.000+00:00;2020-06-06T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_06_04_00_00_000000+0000.wav;495300;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-06T04:00:00.000+00:00;2020-06-06T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_06_18_00_00_000000+0000.wav;495301;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-06T18:00:00.000+00:00;2020-06-06T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_06_18_00_00_000000+0000.wav;495302;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-06T18:00:00.000+00:00;2020-06-06T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_07_05_00_00_000000+0000.wav;495303;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-07T05:00:00.000+00:00;2020-06-07T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_07_05_00_00_000000+0000.wav;495304;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-07T05:00:00.000+00:00;2020-06-07T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_07_14_00_00_000000+0000.wav;495305;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-07T14:00:00.000+00:00;2020-06-07T15:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_07_14_00_00_000000+0000.wav;495306;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-07T14:00:00.000+00:00;2020-06-07T15:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_09_01_00_00_000000+0000.wav;495307;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-09T01:00:00.000+00:00;2020-06-09T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_09_01_00_00_000000+0000.wav;495308;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-09T01:00:00.000+00:00;2020-06-09T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_09_05_00_00_000000+0000.wav;495309;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-09T05:00:00.000+00:00;2020-06-09T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_09_05_00_00_000000+0000.wav;495310;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-09T05:00:00.000+00:00;2020-06-09T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_10_05_00_00_000000+0000.wav;495311;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-10T05:00:00.000+00:00;2020-06-10T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_10_05_00_00_000000+0000.wav;495312;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-10T05:00:00.000+00:00;2020-06-10T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_10_22_00_00_000000+0000.wav;495313;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-10T22:00:00.000+00:00;2020-06-10T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_10_22_00_00_000000+0000.wav;495314;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-10T22:00:00.000+00:00;2020-06-10T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_10_23_00_00_000000+0000.wav;495315;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-10T23:00:00.000+00:00;2020-06-11T00:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_10_23_00_00_000000+0000.wav;495316;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-10T23:00:00.000+00:00;2020-06-11T00:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_11_15_00_00_000000+0000.wav;495317;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-11T15:00:00.000+00:00;2020-06-11T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_11_15_00_00_000000+0000.wav;495318;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-11T15:00:00.000+00:00;2020-06-11T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_11_15_00_00_000000+0000.wav;495319;;0.0;3600.0;0.0;100.0;Fin whale 20 Hz;lleboul;;2020-06-11T15:00:00.000+00:00;2020-06-11T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_11_15_00_00_000000+0000.wav;495320;;2371.86982901269;3066.28319281381;9.0;24.0;Fin whale 20 Hz;lleboul;;2020-06-11T15:39:31.869+00:00;2020-06-11T15:51:06.283+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_12_07_00_00_000000+0000.wav;495321;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-12T07:00:00.000+00:00;2020-06-12T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_12_07_00_00_000000+0000.wav;495322;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-12T07:00:00.000+00:00;2020-06-12T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_13_02_00_00_000000+0000.wav;495323;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-13T02:00:00.000+00:00;2020-06-13T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_13_02_00_00_000000+0000.wav;495324;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-13T02:00:00.000+00:00;2020-06-13T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_13_06_00_00_000000+0000.wav;495325;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-13T06:00:00.000+00:00;2020-06-13T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_13_06_00_00_000000+0000.wav;495326;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-13T06:00:00.000+00:00;2020-06-13T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_13_10_00_00_000000+0000.wav;495327;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-13T10:00:00.000+00:00;2020-06-13T11:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_13_10_00_00_000000+0000.wav;495328;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-13T10:00:00.000+00:00;2020-06-13T11:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_13_12_00_00_000000+0000.wav;495329;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-13T12:00:00.000+00:00;2020-06-13T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_13_12_00_00_000000+0000.wav;495330;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-13T12:00:00.000+00:00;2020-06-13T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_00_00_00_000000+0000.wav;495331;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-16T00:00:00.000+00:00;2020-06-16T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_00_00_00_000000+0000.wav;495332;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-16T00:00:00.000+00:00;2020-06-16T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_03_00_00_000000+0000.wav;495333;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-16T03:00:00.000+00:00;2020-06-16T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_03_00_00_000000+0000.wav;495334;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-16T03:00:00.000+00:00;2020-06-16T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_11_00_00_000000+0000.wav;495335;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-16T11:00:00.000+00:00;2020-06-16T12:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_11_00_00_000000+0000.wav;495336;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-16T11:00:00.000+00:00;2020-06-16T12:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_16_00_00_000000+0000.wav;495337;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-16T16:00:00.000+00:00;2020-06-16T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_16_00_00_000000+0000.wav;495338;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-16T16:00:00.000+00:00;2020-06-16T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_18_00_00_000000+0000.wav;495339;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-16T18:00:00.000+00:00;2020-06-16T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_16_18_00_00_000000+0000.wav;495340;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-16T18:00:00.000+00:00;2020-06-16T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_17_12_00_00_000000+0000.wav;495341;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-17T12:00:00.000+00:00;2020-06-17T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_17_12_00_00_000000+0000.wav;495342;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-17T12:00:00.000+00:00;2020-06-17T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_17_19_00_00_000000+0000.wav;495343;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-17T19:00:00.000+00:00;2020-06-17T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_17_19_00_00_000000+0000.wav;495344;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-17T19:00:00.000+00:00;2020-06-17T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_18_02_00_00_000000+0000.wav;495345;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-18T02:00:00.000+00:00;2020-06-18T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_18_02_00_00_000000+0000.wav;495346;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-18T02:00:00.000+00:00;2020-06-18T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_18_07_00_00_000000+0000.wav;495347;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-18T07:00:00.000+00:00;2020-06-18T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_18_07_00_00_000000+0000.wav;495348;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-18T07:00:00.000+00:00;2020-06-18T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_19_03_00_00_000000+0000.wav;495349;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-19T03:00:00.000+00:00;2020-06-19T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_19_03_00_00_000000+0000.wav;495350;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-19T03:00:00.000+00:00;2020-06-19T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_19_07_00_00_000000+0000.wav;495351;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-19T07:00:00.000+00:00;2020-06-19T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_19_07_00_00_000000+0000.wav;495352;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-19T07:00:00.000+00:00;2020-06-19T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_19_12_00_00_000000+0000.wav;495353;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-06-19T12:00:00.000+00:00;2020-06-19T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_19_12_00_00_000000+0000.wav;495354;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-06-19T12:00:00.000+00:00;2020-06-19T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_06_19_13_00_00_000000+0000.wav;495355;;0.0;3600.0;0.0;100.0;Antarctic blue whale song;lleboul;;2020-06-19T13:00:00.000+00:00;2020-06-19T14:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
