dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime,is_box,confidence_indicator_label,confidence_indicator_level,comments
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_19_50_00.wav,128.871345835632,131.560259238831,937.0,5156.0,Blackfish whistles,mdupont,2024-02-26 19:52:08.871000+00:00,2024-02-26 19:52:11.560000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_19_50_00.wav,133.71138996139,135.800468836183,1218.0,5156.0,Blackfish whistles,mdupont,2024-02-26 19:52:13.711000+00:00,2024-02-26 19:52:15.800000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_19_50_00.wav,387.534473248759,413.678985107557,58.0,73.0,Australian pygmy blue whale song,mtorte,2024-02-26 19:56:27.534000+00:00,2024-02-26 19:56:53.678000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_00_00.wav,0.0,600.0,0.0,48000.0,Blackfish whistles,mdupont,2024-02-26 20:00:00.000000+00:00,2024-02-26 20:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:00:00.000000+00:00,2024-02-26 20:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_00_00.wav,95.311638168781,118.80860452289,59.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:01:35.311000+00:00,2024-02-26 20:01:58.808000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_00_00.wav,96.0666023166023,98.3004688361831,0.0,5250.0,Blackfish whistles,mdupont,2024-02-26 20:01:36.066000+00:00,2024-02-26 20:01:38.300000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_00_00.wav,190.861141753999,215.702564809708,187.0,6843.0,Blackfish whistles,mdupont,2024-02-26 20:03:10.861000+00:00,2024-02-26 20:03:35.702000+00:00,1,Not sure,0/1,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_00_00.wav,445.118587975731,470.27027027027,59.0,70.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:07:25.118000+00:00,2024-02-26 20:07:50.270000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:10:00.000000+00:00,2024-02-26 20:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_10_00.wav,43.3535576392719,66.188637617209,62.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:10:43.353000+00:00,2024-02-26 20:11:06.188000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_10_00.wav,245.559845559846,269.387755102041,59.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:14:05.559000+00:00,2024-02-26 20:14:29.387000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_10_00.wav,441.147269718698,461.334804191947,60.0,72.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:17:21.147000+00:00,2024-02-26 20:17:41.334000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:20:00.000000+00:00,2024-02-26 20:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_20_00.wav,0.0,600.0,0.0,48000.0,Blackfish whistles,mdupont,2024-02-26 20:20:00.000000+00:00,2024-02-26 20:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_20_00.wav,194.925537782681,219.415333701048,58.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:23:14.925000+00:00,2024-02-26 20:23:39.415000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_20_00.wav,585.614313292885,587.599972421401,468.0,6750.0,Blackfish whistles,mdupont,2024-02-26 20:29:45.614000+00:00,2024-02-26 20:29:47.599000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_20_00.wav,593.101902923332,596.101075565361,187.0,6656.0,Blackfish whistles,mdupont,2024-02-26 20:29:53.101000+00:00,2024-02-26 20:29:56.101000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_30_00.wav,0.0,600.0,0.0,48000.0,Blackfish whistles,mdupont,2024-02-26 20:30:00.000000+00:00,2024-02-26 20:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_30_00.wav,34.1181742967457,35.4005791505791,0.0,3468.0,Blackfish whistles,mdupont,2024-02-26 20:30:34.118000+00:00,2024-02-26 20:30:35.400000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_30_00.wav,173.093629343629,175.017236624379,375.0,8062.0,Blackfish whistles,mdupont,2024-02-26 20:32:53.093000+00:00,2024-02-26 20:32:55.017000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_30_00.wav,202.961252068395,205.215802537231,562.0,6468.0,Blackfish whistles,mdupont,2024-02-26 20:33:22.961000+00:00,2024-02-26 20:33:25.215000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_30_00.wav,212.992967457253,214.792471042471,93.0,6000.0,Blackfish whistles,mdupont,2024-02-26 20:33:32.992000+00:00,2024-02-26 20:33:34.792000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_20_30_00.wav,243.253585217871,244.494622173194,1875.0,6000.0,Blackfish whistles,mdupont,2024-02-26 20:34:03.253000+00:00,2024-02-26 20:34:04.494000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:40:00.000000+00:00,2024-02-26 20:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_40_00.wav,94.3188086045229,119.139547710976,62.0,67.0,Australian pygmy blue whale song,mtorte,2024-02-26 20:41:34.318000+00:00,2024-02-26 20:41:59.139000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_22_10_00.wav,0.0,600.0,0.0,48000.0,UnidentifiedCalls,mdupont,2024-02-26 22:10:00.000000+00:00,2024-02-26 22:20:00.000000+00:00,0,Sure,01-janv,bateau |- mdupont
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_22_20_00.wav,0.0,600.0,0.0,48000.0,UnidentifiedCalls,mdupont,2024-02-26 22:20:00.000000+00:00,2024-02-26 22:30:00.000000+00:00,0,Sure,01-janv,bateau |- mdupont
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_22_30_00.wav,0.0,600.0,0.0,48000.0,UnidentifiedCalls,mdupont,2024-02-26 22:30:00.000000+00:00,2024-02-26 22:40:00.000000+00:00,0,Sure,01-janv,bateau |- mdupont
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_22_40_00.wav,0.0,600.0,0.0,48000.0,UnidentifiedCalls,mdupont,2024-02-26 22:40:00.000000+00:00,2024-02-26 22:50:00.000000+00:00,0,Sure,01-janv,bateau |- mdupont
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_26_22_50_00.wav,0.0,600.0,0.0,48000.0,UnidentifiedCalls,mdupont,2024-02-26 22:50:00.000000+00:00,2024-02-26 23:00:00.000000+00:00,0,Sure,01-janv,bateau |- mdupont
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-26 23:40:00.000000+00:00,2024-02-26 23:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_40_00.wav,191.285162713734,223.386651958081,58.0,72.0,Australian pygmy blue whale song,mtorte,2024-02-26 23:43:11.285000+00:00,2024-02-26 23:43:43.386000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_40_00.wav,299.834528405957,324.65526751241,60.0,71.0,Australian pygmy blue whale song,mtorte,2024-02-26 23:44:59.834000+00:00,2024-02-26 23:45:24.655000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:10:00.000000+00:00,2024-02-27 00:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_10_00.wav,321.676778819636,345.173745173745,59.0,71.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:15:21.676000+00:00,2024-02-27 00:15:45.173000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:20:00.000000+00:00,2024-02-27 00:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_20_00.wav,410.03861003861,426.916712630998,59.0,71.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:26:50.038000+00:00,2024-02-27 00:27:06.916000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:30:00.000000+00:00,2024-02-27 00:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_30_00.wav,349.476006618864,379.92277992278,60.0,73.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:35:49.476000+00:00,2024-02-27 00:36:19.922000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_30_00.wav,544.401544401544,574.517374517374,62.0,71.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:39:04.401000+00:00,2024-02-27 00:39:34.517000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:40:00.000000+00:00,2024-02-27 00:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_40_00.wav,142.305570876999,161.169332597904,62.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:42:22.305000+00:00,2024-02-27 00:42:41.169000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_40_00.wav,246.221731936018,264.42360728075,60.0,67.0,Australian pygmy blue whale song,mtorte,2024-02-27 00:44:06.221000+00:00,2024-02-27 00:44:24.423000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:20:00.000000+00:00,2024-02-27 02:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_20_00.wav,159.183673469388,182.680639823497,61.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:22:39.183000+00:00,2024-02-27 02:23:02.680000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:30:00.000000+00:00,2024-02-27 02:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_30_00.wav,318.367346938775,342.857142857143,59.0,73.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:35:18.367000+00:00,2024-02-27 02:35:42.857000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_30_00.wav,513.954771097628,537.782680639824,58.0,71.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:38:33.954000+00:00,2024-02-27 02:38:57.782000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:40:00.000000+00:00,2024-02-27 02:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_40_00.wav,108.549365692223,129.398786541644,61.0,71.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:41:48.549000+00:00,2024-02-27 02:42:09.398000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_40_00.wav,306.453392167678,329.619415333701,60.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:45:06.453000+00:00,2024-02-27 02:45:29.619000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_40_00.wav,499.393270821842,521.566464423607,62.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:48:19.393000+00:00,2024-02-27 02:48:41.566000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:50:00.000000+00:00,2024-02-27 03:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_50_00.wav,441.147269718698,466.629895201324,60.0,67.0,Australian pygmy blue whale song,mtorte,2024-02-27 02:57:21.147000+00:00,2024-02-27 02:57:46.629000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:00:00.000000+00:00,2024-02-27 03:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_00_00.wav,238.940981798125,258.466629895201,62.0,72.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:03:58.940000+00:00,2024-02-27 03:04:18.466000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_00_00.wav,430.557087699945,448.428019856591,60.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:07:10.557000+00:00,2024-02-27 03:07:28.428000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:10:00.000000+00:00,2024-02-27 03:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_10_00.wav,102.592388306674,118.477661334804,62.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:11:42.592000+00:00,2024-02-27 03:11:58.477000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_10_00.wav,295.532266960838,315.388858246001,60.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:14:55.532000+00:00,2024-02-27 03:15:15.388000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_10_00.wav,492.112520683949,511.969111969112,60.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:18:12.112000+00:00,2024-02-27 03:18:31.969000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:20:00.000000+00:00,2024-02-27 03:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_20_00.wav,365.69222283508,388.527302813017,55.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:26:05.692000+00:00,2024-02-27 03:26:28.527000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:30:00.000000+00:00,2024-02-27 03:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_30_00.wav,244.897959183673,273.690016547159,62.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:34:04.897000+00:00,2024-02-27 03:34:33.690000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_30_00.wav,446.773303916161,464.644236072807,60.0,67.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:37:26.773000+00:00,2024-02-27 03:37:44.644000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_30_00.wav,548.703805846663,572.200772200772,60.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:39:08.703000+00:00,2024-02-27 03:39:32.200000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:40:00.000000+00:00,2024-02-27 03:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_40_00.wav,139.658025372311,166.133480419195,58.0,72.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:42:19.658000+00:00,2024-02-27 03:42:46.133000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_40_00.wav,444.456701599559,467.622724765582,60.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:47:24.456000+00:00,2024-02-27 03:47:47.622000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:50:00.000000+00:00,2024-02-27 04:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_50_00.wav,165.471594043023,189.630446773304,59.0,67.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:52:45.471000+00:00,2024-02-27 03:53:09.630000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_50_00.wav,363.375620518478,391.505791505791,59.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:56:03.375000+00:00,2024-02-27 03:56:31.505000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_50_00.wav,556.315499172642,581.136238279095,60.0,67.0,Australian pygmy blue whale song,mtorte,2024-02-27 03:59:16.315000+00:00,2024-02-27 03:59:41.136000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:00:00.000000+00:00,2024-02-27 04:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_00_00.wav,450.082735797021,475.234418091561,59.0,70.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:07:30.082000+00:00,2024-02-27 04:07:55.234000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:10:00.000000+00:00,2024-02-27 04:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_10_00.wav,45.0082735797021,73.8003309431881,62.0,72.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:10:45.008000+00:00,2024-02-27 04:11:13.800000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_10_00.wav,145.945945945946,176.723662437948,61.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:12:25.945000+00:00,2024-02-27 04:12:56.723000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_10_00.wav,441.478212906784,463.651406508549,60.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:17:21.478000+00:00,2024-02-27 04:17:43.651000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:20:00.000000+00:00,2024-02-27 04:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_20_00.wav,37.0656370656371,60.2316602316602,60.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:20:37.065000+00:00,2024-02-27 04:21:00.231000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_20_00.wav,234.30777716492,258.797573083287,61.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:23:54.307000+00:00,2024-02-27 04:24:18.797000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_20_00.wav,528.8472145615,553.337010479868,60.0,67.0,Australian pygmy blue whale song,mtorte,2024-02-27 04:28:48.847000+00:00,2024-02-27 04:29:13.337000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_05_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 05:10:00.000000+00:00,2024-02-27 05:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_05_10_00.wav,433.866519580805,457.363485934914,57.0,70.0,Australian pygmy blue whale song,mtorte,2024-02-27 05:17:13.866000+00:00,2024-02-27 05:17:37.363000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_06_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 06:50:00.000000+00:00,2024-02-27 07:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_06_50_00.wav,247.876447876448,276.668505239934,60.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 06:54:07.876000+00:00,2024-02-27 06:54:36.668000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_27_14_00_00.wav,0.0,600.0,0.0,48000.0,Delphinids clics,mdupont,2024-02-27 14:00:00.000000+00:00,2024-02-27 14:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_27_14_00_00.wav,414.030612244898,429.626309983453,9843.0,27843.0,Delphinids clics,mdupont,2024-02-27 14:06:54.030000+00:00,2024-02-27 14:07:09.626000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:30:00.000000+00:00,2024-02-27 14:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_30_00.wav,21.842250413679,48.9795918367347,61.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:30:21.842000+00:00,2024-02-27 14:30:48.979000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:40:00.000000+00:00,2024-02-27 14:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_40_00.wav,547.049089906233,572.531715388858,57.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:49:07.049000+00:00,2024-02-27 14:49:32.531000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:50:00.000000+00:00,2024-02-27 15:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_50_00.wav,297.186982901269,318.698290126862,58.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:54:57.186000+00:00,2024-02-27 14:55:18.698000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_50_00.wav,379.591836734694,402.095973524545,59.0,68.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:56:19.591000+00:00,2024-02-27 14:56:42.095000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_50_00.wav,401.765030336459,426.254826254826,63.0,65.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:56:41.765000+00:00,2024-02-27 14:57:06.254000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_14_50_00.wav,504.688361831219,524.875896304468,62.0,66.0,Australian pygmy blue whale song,mtorte,2024-02-27 14:58:24.688000+00:00,2024-02-27 14:58:44.875000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_15_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 15:00:00.000000+00:00,2024-02-27 15:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_15_00_00.wav,160.507446221732,180.364037506895,60.0,71.0,Australian pygmy blue whale song,mtorte,2024-02-27 15:02:40.507000+00:00,2024-02-27 15:03:00.364000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_15_00_00.wav,266.07832322118,295.532266960838,60.0,67.0,Australian pygmy blue whale song,mtorte,2024-02-27 15:04:26.078000+00:00,2024-02-27 15:04:55.532000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_15_00_00.wav,378.599007170436,405.074462217319,62.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 15:06:18.599000+00:00,2024-02-27 15:06:45.074000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_15_00_00.wav,456.370656370656,480.198565912852,62.0,69.0,Australian pygmy blue whale song,mtorte,2024-02-27 15:07:36.370000+00:00,2024-02-27 15:08:00.198000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_15_00_00.wav,565.581908439051,588.416988416988,62.0,70.0,Australian pygmy blue whale song,mtorte,2024-02-27 15:09:25.581000+00:00,2024-02-27 15:09:48.416000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_15_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-27 15:10:00.000000+00:00,2024-02-27 15:20:00.000000+00:00,0,Sure,01-janv,
